wav,label
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/OAF_ring_angry.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1065_DFA_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-397__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-462__source_movie__1__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0014_000414.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1059_IOM_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-233__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-250__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-534__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-348__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-446__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-647__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1013_MTI_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-311__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0015_000367.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-544__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-361__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1050_TAI_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0011_000478.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-200__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-705__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-369__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1063_WSI_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-366__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/OAF_hash_angry.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-618__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-558__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/03-01-05-01-01-02-16.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-58__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1006_IWL_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1062_IEO_ANG_HI.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-725__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-499__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1003_DFA_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-102__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-460__source_movie__1__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-432__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-407__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1059_TIE_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-193__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/03-01-05-02-02-01-05.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0011_000597.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-190__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-720__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-28__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/OAF_gap_angry.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-48__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1069_DFA_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-703__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-309__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0011_000546.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-468__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1072_IOM_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-212__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1035_WSI_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-579__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/OAF_gaze_angry.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-256__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0011_000673.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-351__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-137__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-591__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-211__source_drama__1__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-405__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/03-01-05-02-02-02-06.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0011_000538.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1006_MTI_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-217__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-287__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-112__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-550__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1009_WSI_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-411__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-494__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0015_000627.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-396__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-83__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/OAF_germ_angry.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1030_IEO_ANG_HI.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-424__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/03-01-05-01-02-02-15.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1033_TIE_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-172__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0011_000492.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-226__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1020_IEO_ANG_HI.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-101__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-228__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-307__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-241__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1069_TSI_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-414__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-289__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/03-01-05-02-01-02-17.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-139__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-381__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-104__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1062_DFA_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0019_000612.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-52__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/OAF_gin_angry.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1064_WSI_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-224__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-626__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-24__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-243__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-543__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1067_IEO_ANG_HI.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-327__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-128__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0019_000683.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-136__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/03-01-05-02-02-02-05.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-514__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1086_WSI_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-504__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0019_000614.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-284__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1013_IWL_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/OAF_dead_angry.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-329__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/0011_000691.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-489__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-19__source_drama__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-664__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-538__source_movie__0__angry_media.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/1059_TAI_ANG_XX.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/03-01-05-02-02-02-18.wav,valid
/data/minseok/data_share/AggressiveYell/AggressiveYell_16K/valid/angry_media-565__source_movie__0__angry_media.wav,valid
